file,time_s,higacc_x_g,higacc_y_g,higacc_z_g,higacc_mag_g,inacc_x_ms,inacc_y_ms,inacc_z_ms,inacc_mag_ms,rot_x_degs,rot_y_degs,rot_z_degs,rot_mag_degs,pressure_kpa,treatment,concentric_pump_region,passage_type,leading_type,other_type
B302-0610105001,20.3525,-2.1,-2.9,2.4,4.3,-47.27625,-53.42625,17.375,63.61546308,1997.675,-1011.775,-160.35,2245.01808,122.44,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.353,-2.2,-1.8,1.9,3.4,-46.2355,-53.3595,18.344,63.13833813,1997.69,-989.27,-129.34,2232.96872,122.81,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3535,-2.1,0.2,1.4,2.5,-45.19475,-53.29275,19.313,62.68603161,1997.705,-966.765,-98.33,2221.514938,123.18,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.354,-4.1,-2.8,1.7,5.2,-44.154,-53.226,20.282,62.25901079,1997.72,-944.26,-67.32,2210.665992,123.55,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3545,-1.5,-3.3,1.6,4,-43.11325,-53.15925,21.251,61.85772765,1997.735,-921.755,-36.31,2200.430827,123.92,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.355,-1.6,-2.2,-0.1,2.7,-42.0725,-53.0925,22.22,61.48261682,1997.75,-899.25,-5.3,2190.818047,124.29,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3555,-1.3,-1.3,1.4,2.3,-41.03175,-53.02575,23.189,61.13409343,1997.765,-876.745,25.71,2181.835877,124.66,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.356,-0.6,-0.6,0.3,0.9,-39.991,-52.959,24.158,60.81255112,1997.78,-854.24,56.72,2173.492136,125.03,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3565,-2.9,-2.7,1,4.1,-38.95025,-52.89225,25.127,60.51835996,1997.795,-831.735,87.73,2165.794202,125.4,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.357,-2.8,-0.1,0.5,2.8,-37.9095,-52.8255,26.096,60.25186449,1997.81,-809.23,118.74,2158.748984,125.77,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3575,-2.7,-1.3,1.6,3.4,-36.86875,-52.75875,27.065,60.01338185,1997.825,-786.725,149.75,2152.362892,126.14,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.358,-1.4,-1,2.6,3.1,-35.828,-52.692,28.034,59.80319993,1997.84,-764.22,180.76,2146.641808,126.51,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3585,-3.7,-1.1,1,4,-34.78725,-52.62525,29.003,59.62157574,1997.855,-741.715,211.77,2141.591062,126.88,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.359,-2,-1,2.2,3.1,-33.7465,-52.5585,29.972,59.46873388,1997.87,-719.21,242.78,2137.215405,127.25,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3595,-4.7,-2.9,3.4,6.5,-32.70575,-52.49175,30.941,59.34486521,1997.885,-696.705,273.79,2133.518993,127.62,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.36,-3.5,-0.3,1.1,3.7,-31.665,-52.425,31.91,59.25012562,1997.9,-674.2,304.8,2130.50536,127.99,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3605,-4.8,0.4,1.4,5,-31.90975,-50.7045,32.58225,58.38663834,1997.905,-638.955,316.325,2121.308414,128.3515,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.361,-3.5,-0.6,1.7,3.9,-32.1545,-48.984,33.2545,57.56362909,1997.91,-603.71,327.85,2112.722356,128.713,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3615,-4.7,-0.5,0.8,4.8,-32.39925,-47.2635,33.92675,56.78259868,1997.915,-568.465,339.375,2104.754664,129.0745,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.362,-3.5,-0.6,2.4,4.3,-32.644,-45.543,34.599,56.0450407,1997.92,-533.22,350.9,2097.412383,129.436,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3625,-1.9,-0.5,-0.9,2.2,-32.88875,-43.8225,35.27125,55.35243135,1997.925,-497.975,362.425,2090.702104,129.7975,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.363,-2.9,-0.8,1.7,3.5,-33.1335,-42.102,35.9435,54.70621826,1997.93,-462.73,373.95,2084.629929,130.159,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3635,-3.1,0.2,1.4,3.4,-33.37825,-40.3815,36.61575,54.10780866,1997.935,-427.485,385.475,2079.201449,130.5205,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.364,-2,-2.2,0.5,3,-33.623,-38.661,37.288,53.55855682,1997.94,-392.24,397,2074.421717,130.882,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3645,-2.5,-0.3,1,2.7,-33.86775,-36.9405,37.96025,53.05975116,1997.945,-356.995,408.525,2070.295227,131.2435,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.365,-2.2,-1.4,-0.1,2.6,-34.1125,-35.22,38.6325,52.61260098,1997.95,-321.75,420.05,2066.825892,131.605,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3655,-5.6,-1.7,-0.5,5.9,-34.35725,-33.4995,39.30475,52.21822342,1997.955,-286.505,431.575,2064.017025,131.9665,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.366,-4.9,-0.6,0.3,4.9,-34.602,-31.779,39.977,51.87763064,1997.96,-251.26,443.1,2061.871325,132.328,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3665,-3.3,-0.7,0.1,3.4,-34.84675,-30.0585,40.64925,51.59171767,1997.965,-216.015,454.625,2060.390864,132.6895,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.367,-2.9,0.3,0.3,2.9,-35.0915,-28.338,41.3215,51.36125124,1997.97,-180.77,466.15,2059.577077,133.051,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3675,-4.7,0.2,-0.1,4.7,-35.33625,-26.6175,41.99375,51.18685983,1997.975,-145.525,477.675,2059.430754,133.4125,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.368,-4.1,-1,-0.7,4.3,-35.581,-24.897,42.666,51.06902534,1997.98,-110.28,489.2,2059.952038,133.774,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3685,-2.9,0.8,0.3,3,-35.82575,-23.1765,43.33825,51.00807649,1997.985,-75.035,500.725,2061.140421,134.1355,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.369,-4.5,-0.8,-0.7,4.6,-36.0705,-21.456,44.0105,51.00418434,1997.99,-39.79,512.25,2062.994752,134.497,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3695,-3.7,0.1,-1.1,3.9,-36.31525,-19.7355,44.68275,51.05735981,1997.995,-4.545,523.775,2065.513236,134.8585,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.37,-1.8,-0.6,1.1,2.2,-36.56,-18.015,45.355,51.16745362,1998,30.7,535.3,2068.693448,135.22,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3705,-4.1,-0.7,0.3,4.2,-36.46625,-17.23025,44.8465,50.50481962,1998,49.11,525.39,2066.506822,135.3065,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.371,-3.5,-4.7,1.1,6,-36.3725,-16.4455,44.338,49.84963016,1998,67.52,515.48,2064.529627,135.393,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3715,6.5,-1.1,7.5,10,-36.27875,-15.66075,43.8295,49.20213318,1998,85.93,505.57,2062.762466,135.4795,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.372,-1.6,-1.4,-0.5,2.2,-36.185,-14.876,43.321,48.56258468,1998,104.34,495.66,2061.205878,135.566,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3725,-4.5,-0.7,-1.1,4.7,-36.09125,-14.09125,42.8125,47.93124877,1998,122.75,485.75,2059.860341,135.6525,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.373,-5.5,-0.5,1.1,5.6,-35.9975,-13.3065,42.304,47.30839778,1998,141.16,475.84,2058.726269,135.739,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3735,-3.7,0.4,-1.5,4,-35.90375,-12.52175,41.7955,46.69431229,1998,159.57,465.93,2057.804012,135.8255,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.374,-1.8,-1.4,0.3,2.3,-35.81,-11.737,41.287,46.08928119,1998,177.98,456.02,2057.093853,135.912,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3745,-4.7,-0.3,-0.7,4.8,-35.71625,-10.95225,40.7785,45.49360166,1998,196.39,446.11,2056.596014,135.9985,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.375,-2.9,-1,0.5,3.1,-35.6225,-10.1675,40.27,44.9075791,1998,214.8,436.2,2056.310648,136.085,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3755,-3.5,-1.5,-1.3,4,-35.52875,-9.38275,39.7615,44.3315271,1998,233.21,426.29,2056.237843,136.1715,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.376,-6.1,-1,1.3,6.3,-35.435,-8.598,39.253,43.76576726,1998,251.62,416.38,2056.377623,136.258,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3765,-4.5,-2.3,0.4,5.1,-35.34125,-7.81325,38.7445,43.21062907,1998,270.03,406.47,2056.729944,136.3445,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.377,-4.1,-1.2,-0.3,4.3,-35.2475,-7.0285,38.236,42.66644962,1998,288.44,396.56,2057.294696,136.431,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3775,-3.3,-1.1,-0.1,3.5,-35.15375,-6.24375,37.7275,42.13357332,1998,306.85,386.65,2058.071706,136.5175,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.378,-1,-0.3,0.1,1,-35.06,-5.459,37.219,41.61235158,1998,325.26,376.74,2059.060731,136.604,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3785,-7.2,-1.7,-0.5,7.4,-34.96625,-4.67425,36.7105,41.10314233,1998,343.67,366.83,2060.261468,136.6905,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.379,-3.3,-0.1,-1.3,3.5,-34.8725,-3.8895,36.202,40.60630957,1998,362.08,356.92,2061.673547,136.777,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3795,-3.3,-0.1,-0.3,3.3,-34.77875,-3.10475,35.6935,40.12222273,1998,380.49,347.01,2063.296532,136.8635,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.38,-2.8,-0.3,-0.3,2.8,-34.685,-2.32,35.185,39.65125605,1998,398.9,337.1,2065.129928,136.95,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3805,-3.7,-0.1,-1.5,4,-34.6,-2.488,34.41825,39.0568198,1998,396.4,314.73,2061.114245,136.9425,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.381,-2.2,-0.8,-1.1,2.6,-34.515,-2.656,33.6515,38.46797648,1998,393.9,292.36,2057.337012,136.935,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3815,-3.7,-2.1,-0.5,4.3,-34.43,-2.824,32.88475,37.88493326,1998,391.4,269.99,2053.799542,136.9275,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.382,-2.9,-0.8,-0.5,3,-34.345,-2.992,32.118,37.30790544,1998,388.9,247.62,2050.503078,136.92,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3825,-3.7,-2.5,-1.1,4.6,-34.26,-3.16,31.35125,36.73711674,1998,386.4,225.25,2047.448784,136.9125,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.383,-1.2,-1,-2.4,2.9,-34.175,-3.328,30.5845,36.17279949,1998,383.9,202.88,2044.637744,136.905,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3835,-2.7,-1.7,-1.1,3.4,-34.09,-3.496,29.81775,35.61519489,1998,381.4,180.51,2042.070964,136.8975,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.384,-2.4,-1.6,-1.1,3.1,-34.005,-3.664,29.051,35.06455317,1998,378.9,158.14,2039.749364,136.89,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3845,-2.7,-0.9,-1.1,3.1,-33.92,-3.832,28.28425,34.52113378,1998,376.4,135.77,2037.673785,136.8825,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.385,-2,-1.8,0.1,2.7,-33.835,-4,27.5175,33.98520557,1998,373.9,113.4,2035.844977,136.875,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3855,-2.5,-1.5,-1.1,3.1,-33.75,-4.168,26.75075,33.45704692,1998,371.4,91.03,2034.263607,136.8675,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.386,-1.8,-2.4,-0.7,3.1,-33.665,-4.336,25.984,32.93694582,1998,368.9,68.66,2032.930251,136.86,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3865,-1.1,-2.3,-1.9,3.2,-33.58,-4.504,25.21725,32.42519994,1998,366.4,46.29,2031.845399,136.8525,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.387,-2.9,-1.6,-1.1,3.5,-33.495,-4.672,24.4505,31.92211664,1998,363.9,23.92,2031.009448,136.845,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3875,-2.1,-0.9,-1.7,2.8,-33.41,-4.84,23.68375,31.42801297,1998,361.4,1.55,2030.422705,136.8375,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.388,-3.5,-2.6,-0.3,4.4,-33.325,-5.008,22.917,30.94321555,1998,358.9,-20.82,2030.085388,136.83,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3885,-2.1,-1.5,-1.9,3.2,-33.24,-5.176,22.15025,30.46806042,1998,356.4,-43.19,2029.99762,136.8225,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.389,-2.2,-1.2,0.1,2.5,-33.155,-5.344,21.3835,30.0028928,1998,353.9,-65.56,2030.159433,136.815,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.3895,-1.1,-1.3,-0.3,1.7,-33.07,-5.512,20.61675,29.54806683,1998,351.4,-87.93,2030.570768,136.8075,400_model,4,Leading edge strike,Direct,
B302-0610105001,20.39,-2.9,-2,1.9,4,-32.985,-5.68,19.85,29.10394512,1998,348.9,-110.3,2031.231474,136.8,400_model,4,Leading edge strike,Direct,
B302-0610112748,26.4305,0,0,0,0,-8.38775,4.6235,-2.78625,0.16468252,67.405,-44.195,45.135,92.37857043,111.357,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.431,0,0,0,0,-7.9205,3.772,-2.9725,-0.547275752,67.31,-40.59,44.87,90.50691189,111.274,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4315,0,0,0,0,-7.45325,2.9205,-3.15875,-1.204306688,67.215,-36.985,44.605,88.7431827,111.191,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.432,0,0,0,0,-6.986,2.069,-3.345,-1.792894413,67.12,-33.38,44.34,87.09394009,111.108,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4325,0,0,0,0,-6.51875,1.2175,-3.53125,-2.296935753,67.025,-29.775,44.075,85.56580436,111.025,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.433,0,0,0,0,-6.0515,0.366,-3.7175,-2.69843094,66.93,-26.17,43.81,84.16537233,110.942,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4335,0,0,0,0,-5.58425,-0.4855,-3.90375,-2.979273657,66.835,-22.565,43.545,82.89911625,110.859,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.434,0,0,0,0,-5.117,-1.337,-4.09,-3.124242152,66.74,-18.96,43.28,81.77326947,110.776,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4345,0,0,0,0,-4.64975,-2.1885,-4.27625,-3.124491689,66.645,-15.355,43.015,80.79370195,110.693,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.435,0,0,0,0,-4.1825,-3.04,-4.4625,-2.980006406,66.55,-11.75,42.75,79.96578956,110.61,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4355,0,0,0,0,-3.71525,-3.8915,-4.64875,-2.699603993,66.455,-8.145,42.485,79.29428274,110.527,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.436,0,0,0,0,-3.248,-4.743,-4.835,-2.298490298,66.36,-4.54,42.22,78.78318095,110.444,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4365,0,0,0,0,-2.78075,-5.5945,-5.02125,-1.794767478,66.265,-0.935,41.955,78.43561994,110.361,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.437,0,0,0,0,-2.3135,-6.446,-5.2075,-1.206439429,66.17,2.67,41.69,78.25377882,110.278,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4375,0,0,0,0,-1.84625,-7.2975,-5.39375,-0.549617482,66.075,6.275,41.425,78.2388131,110.195,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.438,0,0,0,0,-1.379,-8.149,-5.58,0.162173384,65.98,9.88,41.16,78.39081834,110.112,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4385,0,0,0,0,-0.91175,-9.0005,-5.76625,0.917997361,65.885,13.485,40.895,78.70882717,110.029,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.439,0,0,0,0,-0.4445,-9.852,-5.9525,1.709190097,65.79,17.09,40.63,79.19083975,109.946,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4395,0,0,0,0,0.02275,-10.7035,-6.13875,2.528949768,65.695,20.695,40.365,79.83388551,109.863,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.44,0,0,0,0,0.49,-11.555,-6.325,3.371947883,65.6,24.3,40.1,80.63411189,109.78,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4405,0,0,0,0,1.02975,-12.00675,-5.38175,3.387941646,66.105,28.02,35.165,79.9472867,109.68,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.441,0,0,0,0,1.5695,-12.4585,-4.4385,3.508327025,66.61,31.74,30.23,79.73815022,109.58,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4415,0,0,0,0,2.10925,-12.91025,-3.49525,3.730319907,67.115,35.46,25.295,80.01044838,109.48,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.442,0,0,0,0,2.649,-13.362,-2.552,4.049038531,67.62,39.18,20.36,80.75931154,109.38,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4425,0,0,0,0,3.18875,-13.81375,-1.60875,4.45800239,68.125,42.9,15.425,81.97167956,109.28,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.443,0,0,0,0,3.7285,-14.2655,-0.6655,4.949711811,68.63,46.62,10.49,83.62739623,109.18,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4435,0,0,0,0,4.26825,-14.71725,0.27775,5.516204706,69.135,50.34,5.555,85.70076925,109.08,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.444,0,0,0,0,4.808,-15.169,1.221,6.149519604,69.64,54.06,0.62,88.16233663,108.98,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4445,0,0,0,0,5.34775,-15.62075,2.16425,6.842034071,70.145,57.78,-4.315,90.98059491,108.88,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.445,0,0,0,0,5.8875,-16.0725,3.1075,7.58667982,70.65,61.5,-9.25,94.12350928,108.78,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4455,0.8,-0.1,1.8,2,6.42725,-16.52425,4.05075,8.377054632,71.155,65.22,-14.185,97.55970813,108.68,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.446,1.5,-0.3,4.4,4.7,6.967,-16.976,4.994,9.207457795,71.66,68.94,-19.12,101.2593383,108.58,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4465,1.4,-0.3,1,1.7,7.50675,-17.42775,5.93725,10.07287462,72.165,72.66,-24.055,105.1946094,108.48,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.447,1,0.1,4.8,4.9,8.0465,-17.8795,6.8805,10.96893074,72.67,76.38,-28.99,109.3400814,108.38,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4475,0.8,1,1.6,2,8.58625,-18.33125,7.82375,11.89183125,73.175,80.1,-33.925,113.6727595,108.28,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.448,1,-0.5,2.4,2.6,9.126,-18.783,8.767,12.83829473,73.68,83.82,-38.86,118.1720542,108.18,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4485,1.6,0.4,2.4,2.9,9.66575,-19.23475,9.71025,13.80548826,74.185,87.54,-43.795,122.8196558,108.08,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.449,1.4,0.1,0.9,1.7,10.2055,-19.6865,10.6535,14.79096695,74.69,91.26,-48.73,127.5993597,107.98,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4495,-0.2,0.6,2.4,2.5,10.74525,-20.13825,11.59675,15.79261942,75.195,94.98,-53.665,132.4968703,107.88,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.45,1,-0.5,4,4.2,11.285,-20.59,12.54,16.80861989,75.7,98.7,-58.6,137.4996,107.78,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4505,0.4,-0.1,1.8,1.8,11.2305,-19.97125,13.35,16.70787052,76.365,97.105,-64.435,139.3300523,107.794,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.451,1.2,0.3,2.4,2.7,11.176,-19.3525,14.16,16.64614923,77.03,95.51,-70.27,141.3989176,107.808,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4515,0.4,1,2.6,2.8,11.1215,-18.73375,14.97,16.62372942,77.695,93.915,-76.105,143.6958986,107.822,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.452,0.6,0.1,2.4,2.5,11.067,-18.115,15.78,16.64071103,78.36,92.32,-81.94,146.2102445,107.836,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4525,0.6,0.1,2.2,2.3,11.0125,-17.49625,16.59,16.69701832,79.025,90.725,-87.775,148.9309467,107.85,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.453,0.4,-0.5,3,3.1,10.958,-16.8775,17.4,16.79240159,79.69,89.13,-93.61,151.8469134,107.864,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4535,1.2,0.2,0.4,1.3,10.9035,-16.25875,18.21,16.92644262,80.355,87.535,-99.445,154.9471209,107.878,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.454,1.5,0.7,1.7,2.4,10.849,-15.64,19.02,17.09856371,81.02,85.94,-105.28,158.2207395,107.892,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4545,0.8,1.2,2,2.5,10.7945,-15.02125,19.83,17.30803979,81.685,84.345,-111.115,161.6572345,107.906,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.455,1,-0.3,1.1,1.5,10.74,-14.4025,20.64,17.55401298,82.35,82.75,-116.95,165.2464447,107.92,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4555,1,0.4,0.4,1.1,10.6855,-13.78375,21.45,17.83550912,83.015,81.155,-122.785,168.9786391,107.934,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.456,-0.2,-0.5,3.2,3.2,10.631,-13.165,22.26,18.15145536,83.68,79.56,-128.62,172.8445556,107.948,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4565,-0.6,-0.3,1.8,1.9,10.5765,-12.54625,23.07,18.50069835,84.345,77.965,-134.455,176.8354243,107.962,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.457,1.4,1.5,3.8,4.3,10.522,-11.9275,23.88,18.88202224,85.01,76.37,-140.29,180.9429775,107.976,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4575,-1.3,1.4,1.2,2.3,10.4675,-11.30875,24.69,19.29416607,85.675,74.775,-146.125,185.1594499,107.99,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.458,-0.6,-1,2.4,2.7,10.413,-10.69,25.5,19.73584013,86.34,73.18,-151.96,189.4775702,108.004,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4585,-0.2,1,2.6,2.8,10.3585,-10.07125,26.31,20.20574085,87.005,71.585,-157.795,193.8905472,108.018,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.459,0.2,1.7,2.6,3.1,10.304,-9.4525,27.12,20.70256417,87.67,69.99,-163.63,198.392051,108.032,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4595,0,0.4,0.4,0.6,10.2495,-8.83375,27.93,21.22501715,88.335,68.395,-169.465,202.9761919,108.046,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.46,-1,0.9,1.7,2.2,10.195,-8.215,28.74,21.77182784,89,66.8,-175.3,207.6374966,108.06,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.4605,-0.2,1.4,1.4,2,9.8775,-7.60775,28.841,21.61047338,89.195,62.335,-177.1,207.8600737,108.127,400_model,2,Leading edge strike,Indirect,
B302-0610112748,26.461,-0.4,1.5,1.5,2.2,9.56,-7.0005,28.942,21.46363049,89.39,57.87,-178.9,208.1939456,108.194,400_model,2,Leading edge strike,Indirect,
